t,x,z,xdot,zdot,theta,thetadot
24.461100000000215,19.986810604962216,100.28345548199322,0.0038456345836225137,-0.09291564407205752,0.00011086295855613634,-3.239827917861981e-05
24.511100000000216,19.987001490816034,100.27884575158212,0.003789935224213911,-0.09147701690605586,0.00010925475608425714,-3.19308457733432e-05
24.561100000000216,19.98718961195294,100.27430743793832,0.0037350439677222456,-0.09005893165724124,0.00010766977167034605,-3.1469550802044647e-05
24.611100000000217,19.987375008488403,100.26983952020946,0.0036809492518813567,-0.08866113888629319,0.00010610769931784482,-3.1014356932893904e-05
24.661100000000218,19.98755771996346,100.26544098996968,0.0036276396608645608,-0.08728339097801543,0.00010456823494499748,-3.0565224919993434e-05
24.71110000000022,19.987737785351985,100.26111085112774,0.0035751039245398163,-0.08592544216689882,0.00010305107647839985,-3.0122113689576488e-05
24.76110000000022,19.987915243067988,100.25684811983395,0.003523330917682905,-0.0845870485609571,0.00010155592394222538,-2.9684980426799055e-05
24.81110000000022,19.98809013097281,100.2526518243859,0.0034723096591484717,-0.08326796816389316,0.00010008247954311033,-2.925378066243236e-05
24.86110000000022,19.98826248638233,100.24852100513316,0.0034220293110012855,-0.08196796089565303,9.863044775070564e-05,-2.8828468359516693e-05
24.91110000000022,19.988432346074077,100.24445471438102,0.003372479177608332,-0.08068678861142246,9.71995353739077e-05,-2.8408995999519232e-05
24.961100000000222,19.98859974629435,100.24045201629325,0.003323648704693663,-0.07942421511911972,9.578945163279406e-05,-2.7995314667931233e-05
25.011100000000223,19.988764722765247,100.23651198679407,0.003275527478357115,-0.07818000619543736,9.439990822630006e-05,-2.758737413900385e-05
25.061100000000224,19.988927310691647,100.23263371346934,0.0032281052240589773,-0.0769539296004824,9.303061939567977e-05,-2.7185122959619416e-05
25.111100000000224,19.989087544768175,100.22881629546704,0.0031813718055715,-0.0757457550910654,9.168130198380247e-05,-2.678850853194354e-05
25.161100000000225,19.989245459186076,100.22505884339716,0.0031353172238994093,-0.07455525443268483,9.035167549034744e-05,-2.6397477194897727e-05
25.211100000000226,19.989401087640054,100.22136047923097,0.0030899316161702266,-0.07338220141025487,8.904146212296026e-05,-2.6011974304088558e-05
25.261100000000226,19.98955446333505,100.21772033619978,0.003045205254496965,-0.07222637183761953,8.775038684444953e-05,-2.5631944310376495e-05
25.311100000000227,19.98970561899296,100.21413755869332,0.0030011285448134474,-0.07108754356589977,8.647817741609742e-05,-2.5257330836576446e-05
25.361100000000228,19.989854586859302,100.21061130215772,0.0029576920256855726,-0.0699654964907131,8.522456443717535e-05,-2.4888076752724364e-05
25.41110000000023,19.9900013987098,100.20714073299301,0.0029148863670985883,-0.06886001255830922,8.398928138074142e-05,-2.452412424937107e-05
25.46110000000023,19.990146085856953,100.2037250284506,0.0028727023692225154,-0.06777087577066064,8.277206462582035e-05,-2.4165414909009453e-05
25.51110000000023,19.990288679156485,100.2003633765303,0.002831130961157228,-0.06669787218954826,8.157265348606313e-05,-2.381188977555923e-05
25.56110000000023,19.990429209013776,100.19705497587726,0.0027901631996588476,-0.06564078993967833,8.039079023497742e-05,-2.346348942189765e-05
25.61110000000023,19.99056770539021,100.1937990356788,0.0027497902678489524,-0.0645994192108692,7.922622012783368e-05,-2.3120154015389e-05
25.661100000000232,19.990704197809457,100.19059477556104,0.0027100034739072076,-0.0635735522593417,7.807869142035e-05,-2.2781823381115843e-05
25.711100000000233,19.990838715363697,100.18744142548567,0.002670794249750379,-0.0625629834081495,7.694795538426563e-05,-2.244843706323499e-05
25.761100000000233,19.99097128671977,100.18433822564654,0.002632154149698334,-0.06156750904678154,7.583376631989604e-05,-2.211993438419171e-05
25.811100000000234,19.99110194012526,100.18128442636639,0.002594074849127925,-0.060586927629970526,7.473588156578783e-05,-2.1796254501626475e-05
25.861100000000235,19.991230703414526,100.17827928799365,0.0025565481431176302,-0.05962103967573756,7.365406150557388e-05,-2.1477336463419332e-05
25.911100000000236,19.99135760401464,100.17532208079928,0.0025195659450821363,-0.05866964776270517,7.258806957213857e-05,-2.116311926022843e-05
25.961100000000236,19.991482668951278,100.1724120848739,0.0024831202854001646,-0.057732556526707564,7.153767224920433e-05,-2.0853541876124956e-05
26.011100000000237,19.991605924854525,100.16954859002497,0.0024472033100360626,-0.056809572656726565,7.050263907043975e-05,-2.0548543337115768e-05
26.061100000000238,19.991727397964627,100.1667308956743,0.002411807279155674,-0.055900504890182716,6.948274261619678e-05,-2.0248062757350684e-05
26.11110000000024,19.99184711413767,100.16395831075569,0.002376924565739087,-0.055005164007607826,6.847775850798924e-05,-1.9952039383460043e-05
26.16110000000024,19.99196509885117,100.16123015361298,0.002342547654189933,-0.0541233628267244,6.748746540080653e-05,-1.9660412636601003e-05
26.21110000000024,19.992081377209633,100.1585457518983,0.0023086691389433336,-0.0532549161959594,6.651164497337813e-05,-1.9373122152535075e-05
